AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
71.0,7.0,21.0,1.0,4710.0,28.0,0.0,42.0,1.0,1.0,1.0
64.0,2.0,22.0,1.0,2205.0,26.0,0.0,25.0,2.0,1.0,0.0
62.0,1.0,19.0,4.0,8990.0,28.0,0.0,40.0,2.0,1.0,0.0
35.0,3.0,20.0,1.0,3870.0,28.0,0.0,42.0,1.0,1.0,0.0
56.0,7.0,18.0,3.0,440.0,8.0,0.0,80.0,1.0,1.0,1.0
19.0,2.0,19.0,5.0,4020.0,28.0,4.0,25.0,1.0,2.0,0.0
23.0,1.0,16.0,1.0,8350.0,28.0,0.0,35.0,2.0,1.0,0.0
27.0,1.0,19.0,1.0,9600.0,28.0,1.0,50.0,1.0,1.0,1.0
43.0,1.0,20.0,1.0,4510.0,28.0,0.0,10.0,2.0,2.0,0.0
36.0,1.0,16.0,1.0,540.0,28.0,1.0,40.0,1.0,1.0,0.0
58.0,1.0,21.0,1.0,230.0,28.0,0.0,40.0,1.0,2.0,1.0
36.0,1.0,19.0,1.0,7340.0,22.0,0.0,48.0,1.0,1.0,1.0
57.0,1.0,21.0,1.0,440.0,28.0,1.0,50.0,1.0,2.0,1.0
41.0,3.0,16.0,5.0,6260.0,28.0,2.0,45.0,1.0,2.0,0.0
37.0,2.0,21.0,1.0,1800.0,28.0,0.0,40.0,1.0,1.0,1.0
58.0,1.0,22.0,3.0,1006.0,47.0,0.0,40.0,2.0,1.0,1.0
24.0,1.0,22.0,5.0,2545.0,37.0,0.0,40.0,1.0,6.0,0.0
67.0,1.0,21.0,3.0,4760.0,28.0,0.0,50.0,1.0,1.0,1.0
38.0,1.0,22.0,5.0,220.0,449.0,0.0,55.0,1.0,2.0,1.0
31.0,1.0,22.0,1.0,800.0,34.0,0.0,40.0,1.0,1.0,1.0
19.0,1.0,15.0,5.0,8740.0,28.0,4.0,25.0,1.0,2.0,0.0
44.0,2.0,19.0,1.0,5400.0,42.0,0.0,40.0,2.0,1.0,0.0
24.0,3.0,19.0,1.0,2310.0,5.0,2.0,30.0,2.0,1.0,0.0
40.0,1.0,20.0,4.0,4710.0,28.0,0.0,8.0,2.0,2.0,0.0
72.0,1.0,16.0,1.0,5740.0,45.0,1.0,37.0,2.0,1.0,0.0
18.0,1.0,18.0,5.0,4030.0,28.0,17.0,15.0,2.0,1.0,0.0
57.0,5.0,16.0,1.0,5550.0,28.0,1.0,60.0,1.0,2.0,1.0
30.0,1.0,16.0,5.0,9142.0,28.0,12.0,57.0,1.0,1.0,0.0
45.0,1.0,17.0,5.0,7010.0,45.0,13.0,40.0,1.0,1.0,0.0
31.0,3.0,19.0,5.0,440.0,28.0,0.0,40.0,2.0,2.0,0.0
64.0,1.0,17.0,1.0,3602.0,28.0,1.0,40.0,2.0,2.0,0.0
43.0,1.0,19.0,1.0,8140.0,28.0,1.0,40.0,1.0,2.0,0.0
35.0,1.0,16.0,1.0,8610.0,13.0,1.0,40.0,1.0,1.0,1.0
41.0,1.0,16.0,1.0,7700.0,28.0,1.0,40.0,1.0,2.0,0.0
64.0,1.0,16.0,4.0,4020.0,28.0,0.0,40.0,2.0,2.0,0.0
52.0,1.0,19.0,4.0,4720.0,17.0,0.0,40.0,2.0,2.0,0.0
18.0,1.0,19.0,5.0,4720.0,28.0,17.0,40.0,2.0,2.0,0.0
29.0,1.0,19.0,1.0,4710.0,26.0,1.0,40.0,1.0,2.0,0.0
25.0,4.0,22.0,1.0,110.0,224.0,1.0,40.0,2.0,1.0,0.0
39.0,7.0,20.0,5.0,9142.0,28.0,0.0,99.0,1.0,1.0,0.0
26.0,1.0,13.0,5.0,4110.0,28.0,10.0,40.0,1.0,1.0,0.0
52.0,6.0,16.0,1.0,7200.0,28.0,0.0,72.0,1.0,2.0,1.0
25.0,1.0,16.0,3.0,8990.0,28.0,0.0,40.0,1.0,1.0,0.0
25.0,1.0,16.0,5.0,310.0,28.0,10.0,40.0,1.0,2.0,1.0
77.0,1.0,19.0,1.0,4435.0,36.0,0.0,20.0,1.0,1.0,0.0
20.0,1.0,16.0,1.0,8140.0,28.0,1.0,40.0,1.0,1.0,1.0
29.0,1.0,19.0,1.0,5860.0,28.0,0.0,40.0,2.0,2.0,0.0
74.0,2.0,21.0,1.0,2310.0,28.0,1.0,23.0,2.0,1.0,0.0
46.0,1.0,18.0,1.0,5600.0,28.0,1.0,40.0,1.0,1.0,1.0
55.0,1.0,22.0,3.0,3603.0,28.0,2.0,40.0,2.0,1.0,0.0
27.0,1.0,16.0,4.0,4600.0,28.0,0.0,40.0,2.0,1.0,0.0
37.0,1.0,16.0,1.0,4251.0,303.0,0.0,40.0,1.0,1.0,0.0
36.0,1.0,20.0,1.0,4810.0,28.0,1.0,40.0,2.0,1.0,0.0
59.0,6.0,19.0,1.0,2634.0,28.0,0.0,50.0,2.0,1.0,0.0
22.0,1.0,16.0,5.0,5020.0,28.0,0.0,40.0,2.0,2.0,0.0
28.0,2.0,20.0,1.0,3610.0,28.0,0.0,40.0,2.0,1.0,0.0
35.0,6.0,16.0,1.0,4710.0,28.0,1.0,66.0,1.0,2.0,0.0
50.0,4.0,22.0,1.0,5000.0,28.0,1.0,40.0,2.0,2.0,0.0
40.0,1.0,20.0,1.0,8140.0,28.0,0.0,84.0,1.0,2.0,1.0
50.0,7.0,19.0,1.0,440.0,12.0,1.0,40.0,1.0,1.0,1.0
38.0,7.0,21.0,1.0,4700.0,17.0,1.0,70.0,2.0,1.0,0.0
24.0,4.0,21.0,1.0,2310.0,28.0,1.0,45.0,2.0,1.0,0.0
54.0,1.0,11.0,1.0,6355.0,28.0,1.0,50.0,1.0,1.0,1.0
54.0,6.0,20.0,3.0,3646.0,28.0,0.0,45.0,2.0,1.0,0.0
54.0,7.0,21.0,5.0,4710.0,17.0,16.0,35.0,1.0,1.0,1.0
39.0,1.0,21.0,3.0,7750.0,28.0,0.0,38.0,2.0,1.0,0.0
65.0,1.0,16.0,1.0,4700.0,28.0,1.0,40.0,2.0,1.0,0.0
33.0,1.0,18.0,1.0,5330.0,28.0,1.0,40.0,2.0,2.0,0.0
22.0,1.0,19.0,5.0,6260.0,47.0,2.0,40.0,1.0,1.0,0.0
67.0,6.0,19.0,3.0,410.0,47.0,0.0,30.0,2.0,1.0,0.0
52.0,1.0,16.0,1.0,440.0,47.0,1.0,50.0,1.0,1.0,1.0
40.0,1.0,21.0,1.0,4840.0,28.0,1.0,40.0,2.0,1.0,1.0
63.0,3.0,20.0,5.0,5610.0,28.0,2.0,40.0,2.0,2.0,0.0
41.0,1.0,22.0,1.0,120.0,28.0,0.0,45.0,1.0,1.0,1.0
71.0,1.0,21.0,1.0,1760.0,28.0,1.0,50.0,2.0,1.0,0.0
44.0,1.0,19.0,1.0,9620.0,47.0,1.0,40.0,1.0,1.0,0.0
30.0,1.0,20.0,1.0,5740.0,5.0,1.0,40.0,2.0,1.0,0.0
60.0,1.0,22.0,1.0,3258.0,26.0,0.0,35.0,1.0,1.0,1.0
35.0,1.0,16.0,5.0,4600.0,28.0,0.0,40.0,2.0,2.0,0.0
50.0,1.0,20.0,3.0,3300.0,28.0,0.0,40.0,2.0,1.0,1.0
59.0,1.0,21.0,3.0,4760.0,28.0,0.0,45.0,1.0,2.0,0.0
49.0,4.0,22.0,1.0,3710.0,28.0,0.0,50.0,1.0,2.0,1.0
61.0,1.0,21.0,1.0,6800.0,22.0,0.0,84.0,1.0,1.0,1.0
30.0,1.0,16.0,5.0,9130.0,28.0,12.0,80.0,1.0,1.0,0.0
45.0,4.0,21.0,1.0,800.0,28.0,0.0,40.0,2.0,2.0,0.0
49.0,6.0,21.0,1.0,310.0,210.0,0.0,40.0,1.0,6.0,0.0
35.0,1.0,20.0,1.0,3255.0,28.0,0.0,50.0,1.0,1.0,0.0
65.0,1.0,19.0,1.0,20.0,47.0,0.0,68.0,1.0,1.0,1.0
36.0,1.0,21.0,1.0,4840.0,28.0,0.0,40.0,2.0,1.0,0.0
45.0,5.0,21.0,1.0,800.0,42.0,0.0,60.0,2.0,2.0,1.0
49.0,1.0,16.0,1.0,9130.0,28.0,1.0,45.0,1.0,2.0,0.0
22.0,1.0,20.0,5.0,1050.0,19.0,13.0,40.0,1.0,1.0,0.0
21.0,6.0,16.0,5.0,4600.0,28.0,2.0,25.0,1.0,2.0,0.0
68.0,6.0,19.0,1.0,7330.0,28.0,0.0,8.0,1.0,1.0,0.0
28.0,1.0,18.0,1.0,4700.0,28.0,1.0,25.0,2.0,1.0,0.0
63.0,4.0,23.0,2.0,3725.0,22.0,0.0,40.0,2.0,1.0,1.0
31.0,1.0,21.0,5.0,1021.0,28.0,0.0,40.0,1.0,1.0,0.0
71.0,2.0,21.0,2.0,5740.0,28.0,0.0,50.0,2.0,1.0,1.0
63.0,1.0,17.0,1.0,7200.0,28.0,1.0,25.0,1.0,2.0,0.0
20.0,1.0,16.0,5.0,9620.0,28.0,7.0,40.0,1.0,2.0,0.0
27.0,1.0,21.0,5.0,520.0,28.0,2.0,40.0,2.0,9.0,0.0
34.0,1.0,21.0,5.0,1650.0,217.0,0.0,40.0,2.0,6.0,0.0
77.0,3.0,22.0,1.0,750.0,28.0,1.0,16.0,2.0,2.0,1.0
36.0,1.0,19.0,1.0,4700.0,28.0,0.0,50.0,1.0,1.0,0.0
18.0,5.0,16.0,5.0,9825.0,42.0,17.0,40.0,1.0,1.0,0.0
65.0,2.0,18.0,1.0,5740.0,45.0,1.0,14.0,2.0,2.0,0.0
51.0,7.0,16.0,1.0,7700.0,48.0,0.0,52.0,1.0,1.0,0.0
65.0,3.0,22.0,5.0,2310.0,28.0,0.0,14.0,2.0,2.0,0.0
25.0,6.0,16.0,5.0,8910.0,47.0,2.0,5.0,1.0,1.0,0.0
40.0,2.0,22.0,1.0,2040.0,28.0,0.0,40.0,1.0,1.0,1.0
25.0,4.0,16.0,5.0,9620.0,1.0,2.0,37.0,1.0,2.0,0.0
54.0,1.0,21.0,1.0,4800.0,28.0,1.0,40.0,1.0,2.0,0.0
67.0,6.0,21.0,3.0,4700.0,216.0,0.0,70.0,1.0,1.0,1.0
37.0,3.0,21.0,5.0,2015.0,28.0,2.0,40.0,1.0,1.0,0.0
70.0,1.0,22.0,1.0,2825.0,28.0,0.0,40.0,1.0,2.0,1.0
53.0,1.0,16.0,1.0,4700.0,28.0,1.0,40.0,2.0,1.0,0.0
68.0,7.0,16.0,1.0,4700.0,28.0,1.0,50.0,1.0,2.0,1.0
57.0,3.0,22.0,3.0,2310.0,42.0,0.0,45.0,2.0,1.0,1.0
42.0,1.0,20.0,5.0,6050.0,28.0,0.0,40.0,2.0,2.0,0.0
54.0,1.0,20.0,1.0,3255.0,28.0,0.0,36.0,2.0,1.0,1.0
59.0,3.0,23.0,5.0,2002.0,28.0,0.0,40.0,2.0,1.0,1.0
51.0,1.0,20.0,1.0,4700.0,28.0,1.0,40.0,1.0,1.0,0.0
60.0,6.0,21.0,1.0,1750.0,28.0,0.0,35.0,1.0,1.0,1.0
58.0,6.0,20.0,3.0,4510.0,28.0,0.0,50.0,2.0,2.0,0.0
30.0,1.0,21.0,1.0,565.0,22.0,0.0,50.0,1.0,1.0,1.0
20.0,1.0,19.0,5.0,2006.0,1.0,17.0,40.0,1.0,1.0,0.0
55.0,2.0,20.0,2.0,5740.0,28.0,0.0,41.0,2.0,2.0,0.0
50.0,1.0,19.0,1.0,120.0,47.0,1.0,60.0,1.0,1.0,1.0
63.0,1.0,18.0,2.0,9130.0,28.0,0.0,20.0,1.0,2.0,0.0
25.0,1.0,16.0,5.0,9130.0,28.0,0.0,30.0,2.0,1.0,0.0
65.0,4.0,17.0,1.0,6305.0,28.0,0.0,40.0,1.0,1.0,1.0
19.0,5.0,16.0,5.0,9830.0,17.0,7.0,40.0,1.0,2.0,0.0
65.0,7.0,21.0,2.0,3230.0,22.0,0.0,40.0,2.0,1.0,0.0
47.0,1.0,9.0,1.0,6050.0,303.0,1.0,40.0,1.0,8.0,0.0
36.0,4.0,21.0,1.0,2310.0,28.0,0.0,40.0,1.0,1.0,0.0
24.0,1.0,21.0,5.0,3300.0,28.0,0.0,50.0,2.0,2.0,0.0
59.0,1.0,19.0,1.0,4720.0,28.0,1.0,30.0,2.0,1.0,0.0
42.0,1.0,16.0,5.0,4720.0,28.0,2.0,30.0,1.0,2.0,0.0
23.0,1.0,20.0,1.0,2300.0,28.0,1.0,25.0,2.0,1.0,0.0
61.0,1.0,20.0,1.0,9130.0,28.0,1.0,60.0,1.0,1.0,0.0
42.0,1.0,16.0,3.0,5600.0,28.0,0.0,40.0,2.0,2.0,0.0
30.0,1.0,16.0,5.0,3603.0,28.0,0.0,40.0,2.0,2.0,0.0
49.0,2.0,19.0,3.0,5740.0,28.0,0.0,40.0,2.0,3.0,0.0
52.0,1.0,16.0,1.0,5610.0,28.0,0.0,50.0,1.0,2.0,0.0
29.0,1.0,19.0,5.0,7750.0,28.0,2.0,40.0,2.0,2.0,0.0
65.0,3.0,16.0,1.0,9121.0,17.0,0.0,20.0,1.0,2.0,0.0
61.0,3.0,20.0,1.0,3255.0,28.0,1.0,36.0,2.0,1.0,0.0
47.0,5.0,21.0,1.0,4622.0,12.0,1.0,40.0,2.0,1.0,1.0
72.0,7.0,23.0,1.0,2100.0,19.0,1.0,45.0,1.0,1.0,1.0
60.0,1.0,21.0,5.0,3515.0,28.0,0.0,40.0,2.0,1.0,1.0
55.0,4.0,21.0,1.0,420.0,28.0,1.0,40.0,2.0,1.0,0.0
67.0,1.0,17.0,1.0,5522.0,47.0,0.0,28.0,2.0,1.0,0.0
56.0,1.0,16.0,1.0,8990.0,28.0,1.0,40.0,1.0,2.0,0.0
37.0,4.0,21.0,1.0,930.0,28.0,1.0,40.0,2.0,2.0,0.0
51.0,3.0,17.0,1.0,9121.0,28.0,0.0,48.0,2.0,1.0,0.0
26.0,1.0,20.0,5.0,5240.0,28.0,4.0,40.0,2.0,1.0,0.0
58.0,1.0,19.0,1.0,440.0,37.0,1.0,45.0,1.0,1.0,1.0
64.0,3.0,20.0,2.0,230.0,28.0,0.0,40.0,2.0,2.0,1.0
23.0,1.0,16.0,5.0,1555.0,28.0,7.0,40.0,1.0,2.0,0.0
39.0,1.0,21.0,1.0,3150.0,28.0,1.0,50.0,2.0,1.0,0.0
30.0,1.0,22.0,1.0,2014.0,28.0,1.0,40.0,2.0,1.0,0.0
53.0,2.0,11.0,5.0,6260.0,28.0,10.0,40.0,1.0,1.0,0.0
40.0,1.0,20.0,1.0,3421.0,28.0,9.0,36.0,2.0,1.0,0.0
27.0,1.0,18.0,5.0,4020.0,28.0,12.0,45.0,1.0,2.0,0.0
29.0,4.0,22.0,5.0,230.0,28.0,0.0,40.0,2.0,2.0,0.0
22.0,4.0,19.0,5.0,3602.0,28.0,0.0,30.0,2.0,9.0,0.0
64.0,3.0,22.0,1.0,2310.0,28.0,0.0,30.0,2.0,2.0,1.0
35.0,1.0,20.0,3.0,4720.0,28.0,0.0,40.0,2.0,1.0,0.0
54.0,1.0,18.0,5.0,5120.0,18.0,5.0,40.0,2.0,1.0,0.0
60.0,1.0,18.0,1.0,4251.0,28.0,0.0,40.0,1.0,1.0,0.0
29.0,6.0,21.0,5.0,710.0,1.0,13.0,50.0,1.0,1.0,0.0
27.0,1.0,12.0,5.0,7810.0,28.0,0.0,84.0,1.0,2.0,0.0
22.0,1.0,21.0,5.0,4810.0,28.0,2.0,40.0,1.0,1.0,0.0
51.0,7.0,23.0,1.0,4700.0,28.0,0.0,60.0,1.0,1.0,0.0
23.0,1.0,17.0,5.0,4110.0,28.0,0.0,25.0,2.0,1.0,0.0
21.0,1.0,19.0,5.0,9620.0,28.0,17.0,25.0,2.0,2.0,0.0
50.0,1.0,19.0,1.0,9620.0,28.0,1.0,40.0,1.0,1.0,0.0
44.0,1.0,16.0,1.0,6305.0,28.0,0.0,50.0,1.0,1.0,0.0
66.0,1.0,12.0,1.0,4622.0,28.0,1.0,40.0,2.0,1.0,1.0
59.0,1.0,17.0,5.0,7855.0,28.0,0.0,40.0,2.0,2.0,0.0
28.0,1.0,19.0,5.0,5522.0,28.0,0.0,40.0,1.0,1.0,1.0
55.0,7.0,16.0,2.0,6410.0,28.0,0.0,40.0,2.0,1.0,0.0
20.0,4.0,19.0,5.0,2205.0,12.0,2.0,20.0,1.0,1.0,0.0
36.0,1.0,19.0,1.0,705.0,28.0,1.0,40.0,2.0,1.0,1.0
29.0,1.0,20.0,1.0,3423.0,103.0,9.0,50.0,1.0,1.0,0.0
73.0,5.0,16.0,2.0,5310.0,47.0,0.0,30.0,2.0,1.0,0.0
41.0,1.0,21.0,1.0,5600.0,28.0,1.0,15.0,2.0,1.0,0.0
20.0,1.0,16.0,5.0,9620.0,28.0,2.0,40.0,2.0,2.0,0.0
31.0,3.0,20.0,3.0,3870.0,28.0,2.0,60.0,1.0,1.0,0.0
61.0,1.0,19.0,4.0,500.0,28.0,0.0,35.0,2.0,2.0,0.0
44.0,6.0,16.0,1.0,5120.0,17.0,1.0,40.0,2.0,1.0,0.0
24.0,1.0,1.0,3.0,310.0,22.0,0.0,50.0,2.0,1.0,0.0
22.0,1.0,14.0,5.0,4110.0,28.0,0.0,40.0,2.0,1.0,0.0
27.0,2.0,21.0,1.0,420.0,24.0,0.0,40.0,2.0,1.0,0.0
49.0,1.0,20.0,1.0,5600.0,28.0,0.0,50.0,1.0,1.0,0.0
32.0,1.0,18.0,1.0,120.0,46.0,0.0,40.0,2.0,1.0,0.0
36.0,1.0,17.0,1.0,8140.0,28.0,1.0,40.0,1.0,1.0,0.0
59.0,1.0,19.0,2.0,7700.0,17.0,0.0,40.0,2.0,1.0,1.0
26.0,2.0,21.0,1.0,5740.0,28.0,1.0,25.0,2.0,1.0,0.0
59.0,6.0,11.0,1.0,2360.0,28.0,1.0,15.0,2.0,1.0,0.0
25.0,1.0,21.0,1.0,5120.0,28.0,1.0,40.0,2.0,1.0,0.0
71.0,3.0,20.0,1.0,630.0,28.0,0.0,40.0,2.0,1.0,1.0
23.0,1.0,21.0,5.0,4720.0,1.0,4.0,35.0,2.0,2.0,0.0
52.0,1.0,19.0,1.0,310.0,28.0,0.0,60.0,1.0,1.0,0.0
20.0,1.0,18.0,5.0,3421.0,28.0,3.0,40.0,2.0,2.0,0.0
53.0,7.0,23.0,1.0,3040.0,40.0,1.0,45.0,2.0,1.0,1.0
35.0,4.0,21.0,5.0,440.0,28.0,7.0,40.0,2.0,1.0,0.0
63.0,1.0,19.0,3.0,4030.0,17.0,0.0,35.0,2.0,1.0,0.0
53.0,1.0,16.0,1.0,4700.0,26.0,1.0,40.0,1.0,1.0,0.0
22.0,6.0,16.0,1.0,7140.0,8.0,0.0,44.0,1.0,1.0,1.0
33.0,5.0,18.0,3.0,3870.0,47.0,13.0,40.0,1.0,1.0,0.0
46.0,2.0,22.0,5.0,3322.0,28.0,2.0,50.0,2.0,1.0,0.0
22.0,1.0,19.0,5.0,4640.0,28.0,17.0,20.0,2.0,9.0,0.0
60.0,1.0,20.0,1.0,8320.0,28.0,16.0,30.0,1.0,2.0,0.0
37.0,3.0,22.0,3.0,2310.0,28.0,0.0,45.0,2.0,1.0,0.0
25.0,1.0,20.0,1.0,9645.0,28.0,1.0,40.0,2.0,1.0,0.0
44.0,2.0,22.0,5.0,2205.0,20.0,0.0,38.0,2.0,1.0,1.0
32.0,1.0,16.0,5.0,6230.0,28.0,4.0,40.0,1.0,1.0,1.0
41.0,1.0,18.0,5.0,9620.0,28.0,13.0,40.0,1.0,2.0,0.0
50.0,4.0,20.0,1.0,7200.0,28.0,0.0,40.0,1.0,2.0,0.0
27.0,5.0,19.0,1.0,3500.0,139.0,1.0,45.0,1.0,1.0,0.0
48.0,1.0,16.0,1.0,5530.0,47.0,0.0,50.0,1.0,2.0,0.0
41.0,6.0,19.0,1.0,9610.0,47.0,0.0,40.0,1.0,1.0,0.0
32.0,1.0,21.0,1.0,3255.0,47.0,1.0,36.0,2.0,1.0,0.0
47.0,1.0,21.0,1.0,4850.0,47.0,0.0,40.0,2.0,1.0,0.0
63.0,4.0,22.0,1.0,1010.0,22.0,0.0,40.0,1.0,2.0,1.0
59.0,1.0,21.0,5.0,4700.0,28.0,0.0,45.0,1.0,1.0,1.0
23.0,1.0,19.0,5.0,9620.0,1.0,7.0,25.0,1.0,2.0,0.0
50.0,1.0,23.0,5.0,2100.0,45.0,0.0,60.0,1.0,2.0,1.0
22.0,1.0,19.0,5.0,6950.0,28.0,2.0,20.0,1.0,1.0,0.0
23.0,1.0,20.0,5.0,3645.0,28.0,7.0,40.0,2.0,2.0,0.0
23.0,3.0,16.0,5.0,4251.0,28.0,7.0,30.0,1.0,2.0,0.0
18.0,1.0,14.0,5.0,4020.0,28.0,2.0,35.0,1.0,2.0,0.0
31.0,1.0,23.0,1.0,2100.0,22.0,1.0,15.0,2.0,1.0,0.0
30.0,1.0,17.0,5.0,6130.0,28.0,5.0,40.0,1.0,1.0,0.0
40.0,7.0,23.0,1.0,2100.0,22.0,0.0,50.0,2.0,1.0,1.0
56.0,1.0,16.0,3.0,310.0,21.0,0.0,65.0,1.0,1.0,1.0
19.0,1.0,19.0,5.0,4720.0,1.0,17.0,15.0,2.0,2.0,0.0
46.0,1.0,19.0,5.0,9645.0,1.0,0.0,40.0,2.0,1.0,0.0
50.0,1.0,20.0,1.0,5510.0,28.0,1.0,40.0,1.0,9.0,1.0
17.0,1.0,15.0,5.0,9620.0,47.0,2.0,20.0,1.0,1.0,0.0
61.0,3.0,22.0,1.0,2310.0,28.0,1.0,50.0,2.0,1.0,1.0
54.0,4.0,21.0,1.0,2014.0,28.0,0.0,20.0,2.0,1.0,0.0
30.0,1.0,17.0,4.0,6130.0,233.0,2.0,9.0,1.0,1.0,0.0
40.0,1.0,16.0,1.0,7360.0,28.0,1.0,40.0,1.0,2.0,1.0
58.0,4.0,19.0,1.0,5740.0,9.0,0.0,40.0,2.0,1.0,0.0
61.0,7.0,21.0,1.0,1050.0,28.0,0.0,40.0,1.0,1.0,0.0
33.0,1.0,16.0,5.0,4810.0,24.0,0.0,40.0,2.0,1.0,0.0
52.0,4.0,17.0,1.0,4220.0,28.0,1.0,20.0,2.0,1.0,0.0
21.0,5.0,19.0,1.0,9645.0,5.0,1.0,20.0,2.0,1.0,0.0
38.0,1.0,16.0,5.0,9620.0,17.0,0.0,40.0,2.0,2.0,0.0
37.0,2.0,21.0,5.0,2634.0,28.0,0.0,45.0,1.0,1.0,0.0
48.0,1.0,20.0,1.0,3255.0,28.0,0.0,10.0,2.0,1.0,0.0
54.0,1.0,11.0,1.0,4020.0,40.0,1.0,12.0,2.0,1.0,0.0
31.0,5.0,21.0,5.0,630.0,12.0,2.0,40.0,2.0,2.0,1.0
63.0,1.0,16.0,2.0,9130.0,28.0,0.0,24.0,1.0,1.0,0.0
75.0,3.0,16.0,2.0,4230.0,28.0,0.0,40.0,1.0,2.0,0.0
26.0,3.0,21.0,1.0,1050.0,110.0,0.0,40.0,1.0,1.0,0.0
54.0,5.0,19.0,1.0,2100.0,28.0,0.0,40.0,2.0,2.0,1.0
17.0,1.0,14.0,5.0,5400.0,28.0,2.0,8.0,2.0,1.0,0.0
61.0,5.0,15.0,5.0,7640.0,28.0,13.0,45.0,1.0,1.0,1.0
51.0,1.0,11.0,1.0,8320.0,28.0,1.0,36.0,2.0,1.0,0.0
45.0,1.0,19.0,3.0,4130.0,28.0,0.0,30.0,2.0,1.0,0.0
48.0,1.0,19.0,1.0,9645.0,28.0,0.0,40.0,1.0,1.0,0.0
54.0,1.0,19.0,1.0,440.0,22.0,0.0,40.0,1.0,1.0,1.0
28.0,1.0,14.0,1.0,7410.0,28.0,1.0,40.0,1.0,1.0,1.0
54.0,1.0,21.0,1.0,4400.0,217.0,0.0,70.0,1.0,6.0,1.0
60.0,1.0,13.0,4.0,8320.0,28.0,0.0,40.0,2.0,2.0,0.0
23.0,5.0,18.0,5.0,2360.0,51.0,0.0,40.0,1.0,1.0,0.0
48.0,1.0,22.0,1.0,5330.0,28.0,0.0,48.0,1.0,1.0,1.0
24.0,1.0,19.0,5.0,7750.0,28.0,0.0,50.0,1.0,2.0,1.0
34.0,1.0,18.0,5.0,5240.0,36.0,0.0,40.0,2.0,2.0,0.0
43.0,1.0,16.0,1.0,5240.0,47.0,0.0,40.0,2.0,1.0,1.0
57.0,1.0,19.0,1.0,5240.0,48.0,1.0,20.0,1.0,1.0,0.0
25.0,3.0,21.0,1.0,2310.0,47.0,1.0,40.0,2.0,1.0,0.0
31.0,1.0,20.0,1.0,1108.0,47.0,1.0,40.0,1.0,1.0,0.0
30.0,1.0,22.0,5.0,1430.0,120.0,0.0,50.0,1.0,1.0,0.0
18.0,1.0,14.0,5.0,4720.0,28.0,2.0,15.0,2.0,1.0,0.0
28.0,1.0,19.0,5.0,9620.0,28.0,4.0,20.0,1.0,2.0,0.0
29.0,5.0,21.0,1.0,2545.0,28.0,1.0,40.0,2.0,3.0,0.0
54.0,1.0,19.0,1.0,3421.0,28.0,0.0,8.0,2.0,1.0,0.0
38.0,4.0,19.0,1.0,8610.0,47.0,1.0,40.0,1.0,1.0,0.0
60.0,1.0,19.0,1.0,5860.0,28.0,1.0,40.0,2.0,1.0,0.0
20.0,1.0,19.0,5.0,4600.0,30.0,17.0,50.0,2.0,1.0,0.0
27.0,1.0,23.0,5.0,3255.0,28.0,0.0,40.0,1.0,1.0,1.0
31.0,1.0,21.0,5.0,4110.0,28.0,0.0,40.0,2.0,1.0,0.0
47.0,1.0,20.0,4.0,5400.0,28.0,2.0,40.0,2.0,2.0,0.0
59.0,4.0,22.0,1.0,2205.0,1.0,0.0,45.0,2.0,1.0,1.0
50.0,5.0,18.0,1.0,5550.0,47.0,0.0,45.0,2.0,1.0,1.0
24.0,1.0,21.0,5.0,6050.0,28.0,2.0,30.0,1.0,2.0,0.0
55.0,1.0,20.0,3.0,5000.0,29.0,0.0,55.0,2.0,1.0,0.0
68.0,6.0,16.0,1.0,4510.0,28.0,1.0,16.0,2.0,1.0,0.0
51.0,1.0,19.0,1.0,5600.0,28.0,0.0,40.0,2.0,2.0,0.0
39.0,3.0,16.0,1.0,4220.0,28.0,1.0,38.0,1.0,2.0,0.0
55.0,1.0,17.0,3.0,9620.0,44.0,6.0,40.0,2.0,1.0,0.0
26.0,1.0,20.0,5.0,8225.0,6.0,16.0,40.0,1.0,1.0,0.0
40.0,5.0,22.0,1.0,9810.0,314.0,1.0,50.0,1.0,1.0,1.0
62.0,2.0,24.0,1.0,2205.0,440.0,0.0,30.0,1.0,1.0,1.0
51.0,1.0,19.0,4.0,4230.0,28.0,0.0,4.0,2.0,1.0,0.0
56.0,1.0,17.0,3.0,7340.0,26.0,0.0,40.0,1.0,1.0,1.0
53.0,3.0,24.0,1.0,10.0,22.0,0.0,50.0,2.0,1.0,1.0
22.0,1.0,16.0,5.0,4850.0,28.0,0.0,40.0,1.0,2.0,0.0
54.0,6.0,21.0,1.0,710.0,28.0,1.0,25.0,1.0,1.0,0.0
37.0,1.0,21.0,3.0,4700.0,28.0,2.0,45.0,1.0,1.0,1.0
35.0,1.0,14.0,1.0,9620.0,1.0,1.0,40.0,2.0,1.0,0.0
28.0,1.0,18.0,1.0,5000.0,28.0,1.0,40.0,2.0,2.0,0.0
57.0,1.0,15.0,1.0,8140.0,28.0,0.0,50.0,1.0,1.0,0.0
22.0,3.0,17.0,5.0,3740.0,28.0,0.0,48.0,1.0,1.0,0.0
32.0,1.0,17.0,5.0,3603.0,36.0,0.0,38.0,2.0,2.0,0.0
33.0,1.0,21.0,1.0,20.0,48.0,0.0,50.0,1.0,1.0,1.0
